new_column3,new_column2,new_column,no_8x8dct,no_cabac,no_deblock,no_fast_pskip,no_mbtree,no_mixed_refs,no_weightb,performance
4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,24.628
1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,85.998
2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,46.434
3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,32.298
4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,32.75
1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,116.954
2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,62.83
3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,44.134
4.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,43.364
1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,155.944
2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,84.118
3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,59.306
4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,23.206
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,85.23
2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,45.34
3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,31.062
4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,35.43
1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,129.562
2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,69.046
3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,49.204
4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,49.026
1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,178.708
2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,95.76
3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,69.176
4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,24.218
1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,85.752
2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,45.82
3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,31.574
4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,35.91
1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,129.944
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,69.688
3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,49.88
4.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,49.648
1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,179.074
2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,96.088
3.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,69.514
4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,24.538
1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,86.296
2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,46.19
3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,32.082
4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,36.5
1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,130.32
2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,69.82
3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,50.236
4.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,49.926
1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,179.694
2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,97.364
3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,70.14
4.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,23.232
1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,84.826
2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,45.198
3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31.038
4.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,35.282
1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,129.166
2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,69.05
3.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,49.374
4.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,48.892
1.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,178.016
2.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,95.572
3.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,69.344
4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,24.202
1.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,85.612
2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,45.878
3.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,31.724
4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,35.906
1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,129.618
2.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,70.428
3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,49.97
4.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,49.638
1.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,178.698
2.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,96.304
3.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,69.806
4.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,24.794
1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,85.974
2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,46.466
3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,32.308
4.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,36.94
1.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,130.226
2.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,69.676
3.0,2.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,50.222
4.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,49.978
1.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,179.344
2.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,96.464
3.0,3.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,70.202
4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,24.708
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,93.292
2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,49.338
3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,33.254
4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,31.642
1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,118.626
2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,62.36
3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,42.624
4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,40.828
1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,152.758
2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,80.088
3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,54.514
4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,24.768
1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,93.264
2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,49.102
3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,33.472
4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,31.662
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,118.846
2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,62.348
3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,42.544
4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,40.708
1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,152.756
2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,80.196
3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,54.724
4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,24.88
1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,93.314
2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,49.512
3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,33.33
4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,31.544
1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,118.624
2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,62.564
3.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,42.678
4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,40.67
1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,152.738
2.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,80.148
3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,54.534
4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,24.768
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,92.812
2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,49.038
3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,33.332
4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,31.518
1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,118.068
2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,62.084
3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,42.696
4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,40.784
1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,152.628
2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,80.142
3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,54.708
4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,24.802
1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,92.722
2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,49.102
3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,33.232
4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,31.462
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,118.212
2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,62.308
3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,42.572
4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,40.754
1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,152.384
2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,80.06
3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,54.636
4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,24.598
1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,92.626
2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,49.15
3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,33.33
4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,31.4
1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,118.158
2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,61.874
3.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,42.34
4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,40.678
1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,152.516
2.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,80.318
3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,54.538
4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,24.98
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,93.082
2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,49.39
3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,33.282
4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,36.328
1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,134.652
2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,71.26
3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,49.436
4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,49.004
1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,181.412
2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,95.852
3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,67.156
4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,25.182
1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,93.222
2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,49.396
3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,33.5
4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,36.452
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,134.706
2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,71.19
3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,49.444
4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,49.18
1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,181.616
2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,95.614
3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,67.082
4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,24.904
1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,93.41
2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,49.434
3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,33.352
4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,36.114
1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,134.626
2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,70.908
3.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,49.556
4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,48.974
1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,181.516
2.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,95.62
3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,66.808
4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,24.688
1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,92.664
2.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,49.114
3.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,33.312
4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,36.208
1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,133.954
2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,70.724
3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,49.678
4.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,48.914
1.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,180.946
2.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,95.592
3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,66.914
4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,24.8
1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,92.822
2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,49.042
3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,33.206
4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,35.874
1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,133.858
2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,70.728
3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,49.462
4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,49.028
1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,180.844
2.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,95.53
3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,66.754
4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,24.538
1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,92.688
2.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,49.002
3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,33.288
4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,36.104
1.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,133.826
2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,71.068
3.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,49.57
4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,48.906
1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,180.856
2.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,95.782
3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,66.78
4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,23.274
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,84.084
2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,44.58
3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,30.536
4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,29.912
1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,108.268
2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,57.422
3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,39.722
4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,38.272
1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,140.884
2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,74.37
3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,50.87
4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,23.982
1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,84.78
2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,45.44
3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,31.296
4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,30.29
1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,108.982
2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,58.23
3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,39.83
4.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,38.94
1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,141.344
2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,74.87
3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,51.492
4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,24.558
1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,85.218
2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,45.74
3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,31.768
4.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,30.754
1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,109.362
2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,58.384
3.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,40.426
4.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,39.382
1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,141.958
2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,75.852
3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,51.746
4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,23.248
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,83.91
2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,44.928
3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,30.672
4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,29.516
1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,108.404
2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,57.638
3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,39.642
4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,38.288
1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,141.164
2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,74.416
3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,51.026
4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,23.964
1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,84.592
2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,45.218
3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,31.37
4.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,30.488
1.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,109.068
2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,58.376
3.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,40.216
4.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,39.128
1.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,141.682
2.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,74.952
3.0,3.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,51.746
4.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,24.542
1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,85.314
2.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,45.83
3.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,32.034
4.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,30.968
1.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,109.628
2.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,58.482
3.0,2.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,40.458
4.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,39.568
1.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,142.316
2.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,75.624
3.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,51.992
4.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,23.328
1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,83.978
2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,44.832
3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,31.01
4.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,33.15
1.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,121.206
2.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,64.528
3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,44.916
4.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,44.928
1.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,163.584
2.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,86.516
3.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,60.3
4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,24.014
1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,84.658
2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,45.278
3.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,31.178
